Timestamp,BR,RtoR
03/04/2023 10:28:53.940,1318,-0.404
03/04/2023 10:28:53.996,1321,-0.404
03/04/2023 10:28:54.052,1321,-0.404
03/04/2023 10:28:54.108,1320,-0.404
03/04/2023 10:28:54.164,1318,-0.404
03/04/2023 10:28:54.220,1317,-0.404
03/04/2023 10:28:54.276,1316,-0.404
03/04/2023 10:28:54.332,1316,-0.404
03/04/2023 10:28:54.388,1316,-0.404
03/04/2023 10:28:54.444,1313,-0.404
03/04/2023 10:28:54.500,1311,-0.404
03/04/2023 10:28:54.556,1310,-0.404
03/04/2023 10:28:54.612,1310,-0.404
03/04/2023 10:28:54.668,1310,-0.404
03/04/2023 10:28:54.724,1308,-0.404
03/04/2023 10:28:54.780,1307,-0.404
03/04/2023 10:28:54.836,1307,-0.404
03/04/2023 10:28:54.892,1306,-0.404
03/04/2023 10:28:54.948,1305,-0.404
03/04/2023 10:28:55.004,1305,2.09
03/04/2023 10:28:55.060,1305,2.09
03/04/2023 10:28:55.116,1305,2.09
03/04/2023 10:28:55.172,1303,2.09
03/04/2023 10:28:55.228,1302,2.09
03/04/2023 10:28:55.284,1302,2.09
03/04/2023 10:28:55.340,1302,2.09
03/04/2023 10:28:55.396,1302,2.09
03/04/2023 10:28:55.452,1301,2.09
03/04/2023 10:28:55.508,1301,2.09
03/04/2023 10:28:55.564,1301,2.09
03/04/2023 10:28:55.620,1302,2.09
03/04/2023 10:28:55.676,1302,2.09
03/04/2023 10:28:55.732,1303,2.09
03/04/2023 10:28:55.788,1304,-0.699
03/04/2023 10:28:55.844,1304,-0.699
03/04/2023 10:28:55.900,1304,-0.699
03/04/2023 10:28:55.956,1303,-0.699
03/04/2023 10:28:56.012,1302,-0.699
03/04/2023 10:28:56.068,1302,-0.699
03/04/2023 10:28:56.124,1301,-0.699
03/04/2023 10:28:56.180,1301,-0.699
03/04/2023 10:28:56.236,1301,-0.699
03/04/2023 10:28:56.292,1300,0.764
03/04/2023 10:28:56.348,1300,0.764
03/04/2023 10:28:56.404,1300,0.764
03/04/2023 10:28:56.460,1300,0.764
03/04/2023 10:28:56.516,1300,0.764
03/04/2023 10:28:56.572,1300,0.764
03/04/2023 10:28:56.628,1300,0.764
03/04/2023 10:28:56.684,1300,0.764
03/04/2023 10:28:56.740,1300,0.764
03/04/2023 10:28:56.796,1300,0.764
03/04/2023 10:28:56.852,1300,0.764
03/04/2023 10:28:56.908,1300,0.764
03/04/2023 10:28:56.964,1300,0.764
03/04/2023 10:28:57.020,1300,-0.702
03/04/2023 10:28:57.076,1300,-0.702
03/04/2023 10:28:57.132,1300,-0.702
03/04/2023 10:28:57.188,1300,-0.702
03/04/2023 10:28:57.244,1300,-0.702
03/04/2023 10:28:57.300,1301,-0.702
03/04/2023 10:28:57.356,1301,-0.702
03/04/2023 10:28:57.412,1301,-0.702
03/04/2023 10:28:57.468,1301,-0.702
03/04/2023 10:28:57.524,1302,-0.702
03/04/2023 10:28:57.580,1302,-0.702
03/04/2023 10:28:57.636,1303,-0.702
03/04/2023 10:28:57.692,1304,-0.702
03/04/2023 10:28:57.748,1305,-0.702
03/04/2023 10:28:57.804,1307,-0.702
03/04/2023 10:28:57.860,1308,-0.702
03/04/2023 10:28:57.916,1308,-0.702
03/04/2023 10:28:57.972,1307,-0.702
03/04/2023 10:28:58.028,1307,-0.702
03/04/2023 10:28:58.084,1306,-0.702
03/04/2023 10:28:58.140,1305,-0.702
03/04/2023 10:28:58.196,1304,-0.702
03/04/2023 10:28:58.252,1302,-0.702
03/04/2023 10:28:58.308,1301,-0.702
03/04/2023 10:28:58.364,1300,-0.702
03/04/2023 10:28:58.420,1300,-0.702
03/04/2023 10:28:58.476,1300,-0.702
03/04/2023 10:28:58.532,1301,-0.702
03/04/2023 10:28:58.588,1301,-0.702
03/04/2023 10:28:58.644,1300,-0.702
03/04/2023 10:28:58.700,1299,-0.702
03/04/2023 10:28:58.756,1299,1.742
03/04/2023 10:28:58.812,1299,1.742
03/04/2023 10:28:58.868,1298,1.742
03/04/2023 10:28:58.924,1298,1.742
03/04/2023 10:28:58.980,1297,1.742
03/04/2023 10:28:59.036,1297,1.742
03/04/2023 10:28:59.092,1297,1.742
03/04/2023 10:28:59.148,1297,1.742
03/04/2023 10:28:59.204,1297,1.742
03/04/2023 10:28:59.260,1298,1.742
03/04/2023 10:28:59.316,1298,1.742
03/04/2023 10:28:59.372,1299,1.742
03/04/2023 10:28:59.428,1299,1.742
03/04/2023 10:28:59.484,1299,1.742
03/04/2023 10:28:59.540,1300,1.742
03/04/2023 10:28:59.596,1300,1.742
03/04/2023 10:28:59.652,1300,1.742
03/04/2023 10:28:59.708,1300,1.742
03/04/2023 10:28:59.764,1306,-0.813
03/04/2023 10:28:59.820,1309,-0.813
03/04/2023 10:28:59.876,1311,-0.813
03/04/2023 10:28:59.932,1314,-0.813
03/04/2023 10:28:59.988,1314,-0.813
03/04/2023 10:29:00.044,1318,-0.813
03/04/2023 10:29:00.100,1321,-0.813
03/04/2023 10:29:00.156,1323,-0.813
03/04/2023 10:29:00.212,1325,-0.813
03/04/2023 10:29:00.268,1326,-0.813
03/04/2023 10:29:00.324,1326,-0.813
03/04/2023 10:29:00.380,1328,-0.813
03/04/2023 10:29:00.436,1330,-0.813
03/04/2023 10:29:00.492,1331,-0.813
03/04/2023 10:29:00.548,1332,0.846
03/04/2023 10:29:00.604,1335,0.846
03/04/2023 10:29:00.660,1336,0.846
03/04/2023 10:29:00.716,1336,0.846
03/04/2023 10:29:00.772,1340,-0.373
03/04/2023 10:29:00.828,1340,-0.373
03/04/2023 10:29:00.884,1339,-0.373
03/04/2023 10:29:00.940,1338,-0.373
03/04/2023 10:29:00.996,1336,-0.373
03/04/2023 10:29:01.052,1334,-0.373
03/04/2023 10:29:01.108,1333,-0.373
03/04/2023 10:29:01.164,1332,-0.373
03/04/2023 10:29:01.220,1331,-0.373
03/04/2023 10:29:01.276,1331,-0.373
03/04/2023 10:29:01.332,1329,-0.373
03/04/2023 10:29:01.388,1328,-0.373
03/04/2023 10:29:01.444,1327,-0.373
03/04/2023 10:29:01.500,1326,0.579
03/04/2023 10:29:01.556,1326,0.579
03/04/2023 10:29:01.612,1325,0.579
03/04/2023 10:29:01.668,1325,0.579
03/04/2023 10:29:01.724,1324,0.579
03/04/2023 10:29:01.780,1324,0.579
03/04/2023 10:29:01.836,1325,0.579
03/04/2023 10:29:01.892,1325,0.579
03/04/2023 10:29:01.948,1325,0.579
03/04/2023 10:29:02.004,1325,0.579
03/04/2023 10:29:02.060,1325,0.579
03/04/2023 10:29:02.116,1325,0.579
03/04/2023 10:29:02.172,1325,0.579
03/04/2023 10:29:02.228,1325,0.579
03/04/2023 10:29:02.284,1325,0.579
03/04/2023 10:29:02.340,1325,0.579
03/04/2023 10:29:02.396,1325,0.579
03/04/2023 10:29:02.452,1325,0.579
03/04/2023 10:29:02.508,1325,-0.966
03/04/2023 10:29:02.564,1325,-0.966
03/04/2023 10:29:02.620,1325,-0.966
03/04/2023 10:29:02.676,1325,-0.966
03/04/2023 10:29:02.732,1324,-0.966
03/04/2023 10:29:02.788,1324,-0.966
03/04/2023 10:29:02.844,1324,-0.966
03/04/2023 10:29:02.900,1324,-0.966
03/04/2023 10:29:02.956,1323,-0.966
03/04/2023 10:29:03.012,1322,-0.966
03/04/2023 10:29:03.068,1322,-0.966
03/04/2023 10:29:03.124,1320,-0.966
03/04/2023 10:29:03.180,1320,-0.966
03/04/2023 10:29:03.236,1319,-0.966
03/04/2023 10:29:03.292,1319,-0.966
03/04/2023 10:29:03.348,1318,-0.966
03/04/2023 10:29:03.404,1318,-0.966
03/04/2023 10:29:03.460,1319,-0.966
03/04/2023 10:29:03.516,1319,1.047
03/04/2023 10:29:03.572,1319,1.047
03/04/2023 10:29:03.628,1319,1.047
03/04/2023 10:29:03.684,1320,1.047
03/04/2023 10:29:03.740,1320,1.047
03/04/2023 10:29:03.796,1320,1.047
03/04/2023 10:29:03.852,1321,1.047
03/04/2023 10:29:03.908,1321,1.047
03/04/2023 10:29:03.964,1321,1.047
03/04/2023 10:29:04.020,1321,1.047
03/04/2023 10:29:04.076,1321,1.047
03/04/2023 10:29:04.132,1321,1.047
03/04/2023 10:29:04.188,1320,1.047
03/04/2023 10:29:04.244,1320,1.047
03/04/2023 10:29:04.300,1320,1.047
03/04/2023 10:29:04.356,1319,1.047
03/04/2023 10:29:04.412,1318,1.047
03/04/2023 10:29:04.468,1318,1.047
03/04/2023 10:29:04.524,1317,-1.05
03/04/2023 10:29:04.580,1316,-1.05
03/04/2023 10:29:04.636,1316,-1.05
03/04/2023 10:29:04.692,1315,-1.05
03/04/2023 10:29:04.748,1315,-1.05
03/04/2023 10:29:04.804,1315,-1.05
03/04/2023 10:29:04.860,1315,-1.05
03/04/2023 10:29:04.916,1314,-1.05
03/04/2023 10:29:04.972,1314,-1.05
03/04/2023 10:29:05.028,1314,-1.05
03/04/2023 10:29:05.084,1315,-1.05
03/04/2023 10:29:05.140,1315,-1.05
03/04/2023 10:29:05.196,1316,-1.05
03/04/2023 10:29:05.252,1316,-1.05
03/04/2023 10:29:05.308,1316,-1.05
03/04/2023 10:29:05.364,1316,-1.05
03/04/2023 10:29:05.420,1316,-1.05
03/04/2023 10:29:05.476,1316,-1.05
03/04/2023 10:29:05.532,1316,0.998
03/04/2023 10:29:05.588,1316,0.998
03/04/2023 10:29:05.644,1315,0.998
03/04/2023 10:29:05.700,1315,0.998
03/04/2023 10:29:05.756,1314,0.998
03/04/2023 10:29:05.812,1314,0.998
03/04/2023 10:29:05.868,1314,0.998
03/04/2023 10:29:05.924,1313,0.998
03/04/2023 10:29:05.980,1313,0.998
03/04/2023 10:29:06.036,1313,0.998
03/04/2023 10:29:06.092,1313,0.998
03/04/2023 10:29:06.148,1312,0.998
03/04/2023 10:29:06.204,1312,0.998
03/04/2023 10:29:06.260,1312,0.998
03/04/2023 10:29:06.316,1312,0.998
03/04/2023 10:29:06.372,1312,0.998
03/04/2023 10:29:06.428,1312,0.998
03/04/2023 10:29:06.484,1311,0.998
03/04/2023 10:29:06.540,1311,-1.005
03/04/2023 10:29:06.596,1311,-1.005
03/04/2023 10:29:06.652,1311,-1.005
03/04/2023 10:29:06.708,1312,-1.005
03/04/2023 10:29:06.764,1314,-1.005
03/04/2023 10:29:06.820,1314,-1.005
03/04/2023 10:29:06.876,1314,-1.005
03/04/2023 10:29:06.932,1315,-1.005
03/04/2023 10:29:06.988,1315,-1.005
03/04/2023 10:29:07.044,1314,-1.005
03/04/2023 10:29:07.100,1314,-1.005
03/04/2023 10:29:07.156,1313,-1.005
03/04/2023 10:29:07.212,1313,-1.005
03/04/2023 10:29:07.268,1312,-1.005
03/04/2023 10:29:07.324,1311,-1.005
03/04/2023 10:29:07.380,1311,-1.005
03/04/2023 10:29:07.436,1310,-1.005
03/04/2023 10:29:07.492,1309,-1.005
03/04/2023 10:29:07.548,1309,0.963
03/04/2023 10:29:07.604,1309,0.963
03/04/2023 10:29:07.660,1308,0.963
03/04/2023 10:29:07.716,1308,0.963
03/04/2023 10:29:07.772,1307,0.963
03/04/2023 10:29:07.828,1306,0.963
03/04/2023 10:29:07.884,1306,0.963
03/04/2023 10:29:07.940,1306,0.963
03/04/2023 10:29:07.996,1305,0.963
03/04/2023 10:29:08.052,1305,0.963
03/04/2023 10:29:08.108,1305,0.963
03/04/2023 10:29:08.164,1304,0.963
03/04/2023 10:29:08.220,1304,0.963
03/04/2023 10:29:08.276,1304,0.963
03/04/2023 10:29:08.332,1303,0.963
03/04/2023 10:29:08.388,1303,0.963
03/04/2023 10:29:08.444,1303,0.963
03/04/2023 10:29:08.500,1303,-0.982
03/04/2023 10:29:08.556,1303,-0.982
03/04/2023 10:29:08.612,1303,-0.982
03/04/2023 10:29:08.668,1302,-0.982
03/04/2023 10:29:08.724,1302,-0.982
03/04/2023 10:29:08.780,1302,-0.982
03/04/2023 10:29:08.836,1302,-0.982
03/04/2023 10:29:08.892,1301,-0.982
03/04/2023 10:29:08.948,1301,-0.982
03/04/2023 10:29:09.004,1301,-0.982
03/04/2023 10:29:09.060,1300,-0.982
03/04/2023 10:29:09.116,1300,-0.982
03/04/2023 10:29:09.172,1300,-0.982
03/04/2023 10:29:09.228,1300,-0.982
03/04/2023 10:29:09.284,1300,-0.982
03/04/2023 10:29:09.340,1300,-0.982
03/04/2023 10:29:09.396,1301,-0.982
03/04/2023 10:29:09.452,1301,-0.982
03/04/2023 10:29:09.508,1301,1.063
03/04/2023 10:29:09.564,1302,1.063
03/04/2023 10:29:09.620,1302,1.063
03/04/2023 10:29:09.676,1302,1.063
03/04/2023 10:29:09.732,1302,1.063
03/04/2023 10:29:09.788,1302,1.063
03/04/2023 10:29:09.844,1301,1.063
03/04/2023 10:29:09.900,1301,1.063
03/04/2023 10:29:09.956,1300,1.063
03/04/2023 10:29:10.012,1300,1.063
03/04/2023 10:29:10.068,1300,1.063
03/04/2023 10:29:10.124,1299,1.063
03/04/2023 10:29:10.180,1299,1.063
03/04/2023 10:29:10.236,1299,1.063
03/04/2023 10:29:10.292,1299,1.063
03/04/2023 10:29:10.348,1299,1.063
03/04/2023 10:29:10.404,1299,1.063
03/04/2023 10:29:10.460,1299,1.063
03/04/2023 10:29:10.516,1298,-0.962
03/04/2023 10:29:10.572,1298,-0.962
03/04/2023 10:29:10.628,1298,-0.962
03/04/2023 10:29:10.684,1297,-0.962
03/04/2023 10:29:10.740,1296,-0.962
03/04/2023 10:29:10.796,1296,-0.962
03/04/2023 10:29:10.852,1295,-0.962
03/04/2023 10:29:10.908,1295,-0.962
03/04/2023 10:29:10.964,1296,-0.962
03/04/2023 10:29:11.020,1296,-0.962
03/04/2023 10:29:11.076,1296,-0.962
03/04/2023 10:29:11.132,1296,-0.962
03/04/2023 10:29:11.188,1296,-0.962
03/04/2023 10:29:11.244,1296,-0.962
03/04/2023 10:29:11.300,1296,0.867
03/04/2023 10:29:11.356,1296,0.867
03/04/2023 10:29:11.412,1296,0.867
03/04/2023 10:29:11.468,1296,0.867
03/04/2023 10:29:11.524,1296,0.867
03/04/2023 10:29:11.580,1296,0.867
03/04/2023 10:29:11.636,1296,0.867
03/04/2023 10:29:11.692,1296,0.867
03/04/2023 10:29:11.748,1296,0.867
03/04/2023 10:29:11.804,1296,0.867
03/04/2023 10:29:11.860,1296,0.867
03/04/2023 10:29:11.916,1296,0.867
03/04/2023 10:29:11.972,1297,0.867
03/04/2023 10:29:12.028,1297,0.867
03/04/2023 10:29:12.084,1297,0.867
03/04/2023 10:29:12.140,1297,0.867
03/04/2023 10:29:12.196,1297,0.867
03/04/2023 10:29:12.252,1297,0.867
03/04/2023 10:29:12.308,1297,0.867
03/04/2023 10:29:12.364,1297,0.867
03/04/2023 10:29:12.420,1297,0.867
03/04/2023 10:29:12.476,1297,0.867
03/04/2023 10:29:12.532,1298,-1.087
03/04/2023 10:29:12.588,1298,-1.087
03/04/2023 10:29:12.644,1299,-1.087
03/04/2023 10:29:12.700,1299,-1.087
03/04/2023 10:29:12.756,1299,-1.087
03/04/2023 10:29:12.812,1300,-1.087
03/04/2023 10:29:12.868,1300,-1.087
03/04/2023 10:29:12.924,1300,-1.087
03/04/2023 10:29:12.980,1300,-1.087
03/04/2023 10:29:13.036,1300,-1.087
03/04/2023 10:29:13.092,1300,-1.087
03/04/2023 10:29:13.148,1299,-1.087
03/04/2023 10:29:13.204,1299,-1.087
03/04/2023 10:29:13.260,1299,-1.087
03/04/2023 10:29:13.316,1299,-1.087
03/04/2023 10:29:13.372,1298,-1.087
03/04/2023 10:29:13.428,1298,-1.087
03/04/2023 10:29:13.484,1297,-1.087
03/04/2023 10:29:13.540,1296,1.143
03/04/2023 10:29:13.596,1296,1.143
03/04/2023 10:29:13.652,1295,1.143
03/04/2023 10:29:13.708,1295,1.143
03/04/2023 10:29:13.764,1294,1.143
03/04/2023 10:29:13.820,1294,1.143
03/04/2023 10:29:13.876,1294,1.143
03/04/2023 10:29:13.932,1293,1.143
03/04/2023 10:29:13.988,1293,1.143
03/04/2023 10:29:14.044,1292,1.143
03/04/2023 10:29:14.100,1292,1.143
03/04/2023 10:29:14.156,1292,1.143
03/04/2023 10:29:14.212,1291,1.143
03/04/2023 10:29:14.268,1291,1.143
03/04/2023 10:29:14.324,1291,1.143
03/04/2023 10:29:14.380,1292,1.143
03/04/2023 10:29:14.436,1292,1.143
03/04/2023 10:29:14.492,1291,1.143
03/04/2023 10:29:14.548,1292,1.143
03/04/2023 10:29:14.604,1291,1.143
03/04/2023 10:29:14.660,1291,1.143
03/04/2023 10:29:14.716,1291,1.143
03/04/2023 10:29:14.772,1292,-1.055
03/04/2023 10:29:14.828,1292,-1.055
03/04/2023 10:29:14.884,1292,-1.055
03/04/2023 10:29:14.940,1293,-1.055
03/04/2023 10:29:14.996,1293,-1.055
03/04/2023 10:29:15.052,1293,-1.055
03/04/2023 10:29:15.108,1294,-1.055
03/04/2023 10:29:15.164,1294,-1.055
03/04/2023 10:29:15.220,1294,-1.055
03/04/2023 10:29:15.276,1294,-1.055
03/04/2023 10:29:15.332,1295,-1.055
03/04/2023 10:29:15.388,1295,-1.055
03/04/2023 10:29:15.444,1295,-1.055
03/04/2023 10:29:15.500,1295,-1.055
03/04/2023 10:29:15.556,1296,-1.055
03/04/2023 10:29:15.612,1296,-1.055
03/04/2023 10:29:15.668,1297,-1.055
03/04/2023 10:29:15.724,1297,-1.055
03/04/2023 10:29:15.780,1297,1.022
03/04/2023 10:29:15.836,1298,1.022
03/04/2023 10:29:15.892,1298,1.022
03/04/2023 10:29:15.948,1298,1.022
03/04/2023 10:29:16.004,1297,1.022
03/04/2023 10:29:16.060,1297,1.022
03/04/2023 10:29:16.116,1296,1.022
03/04/2023 10:29:16.172,1296,1.022
03/04/2023 10:29:16.228,1295,1.022
03/04/2023 10:29:16.284,1294,1.022
03/04/2023 10:29:16.340,1294,1.022
03/04/2023 10:29:16.396,1294,1.022
03/04/2023 10:29:16.452,1293,1.022
03/04/2023 10:29:16.508,1293,1.022
03/04/2023 10:29:16.564,1292,1.022
03/04/2023 10:29:16.620,1291,1.022
03/04/2023 10:29:16.676,1291,1.022
03/04/2023 10:29:16.732,1291,1.022
03/04/2023 10:29:16.788,1290,-1.036
03/04/2023 10:29:16.844,1290,-1.036
03/04/2023 10:29:16.900,1290,-1.036
03/04/2023 10:29:16.956,1290,-1.036
03/04/2023 10:29:17.012,1290,-1.036
03/04/2023 10:29:17.068,1290,-1.036
03/04/2023 10:29:17.124,1290,-1.036
03/04/2023 10:29:17.180,1290,-1.036
03/04/2023 10:29:17.236,1290,-1.036
03/04/2023 10:29:17.292,1290,-1.036
03/04/2023 10:29:17.348,1290,-1.036
03/04/2023 10:29:17.404,1289,-1.036
03/04/2023 10:29:17.460,1289,-1.036
03/04/2023 10:29:17.516,1289,-1.036
03/04/2023 10:29:17.572,1289,-1.036
03/04/2023 10:29:17.628,1289,-1.036
03/04/2023 10:29:17.684,1289,-1.036
03/04/2023 10:29:17.740,1289,-1.036
03/04/2023 10:29:17.796,1289,0.99
03/04/2023 10:29:17.852,1290,0.99
03/04/2023 10:29:17.908,1290,0.99
03/04/2023 10:29:17.964,1291,0.99
03/04/2023 10:29:18.020,1291,0.99
03/04/2023 10:29:18.076,1291,0.99
03/04/2023 10:29:18.132,1291,0.99
03/04/2023 10:29:18.188,1291,0.99
03/04/2023 10:29:18.244,1292,0.99
03/04/2023 10:29:18.300,1293,0.99
03/04/2023 10:29:18.356,1293,0.99
03/04/2023 10:29:18.412,1293,0.99
03/04/2023 10:29:18.468,1293,0.99
03/04/2023 10:29:18.524,1294,0.99
03/04/2023 10:29:18.580,1294,0.99
03/04/2023 10:29:18.636,1294,0.99
03/04/2023 10:29:18.692,1295,0.99
03/04/2023 10:29:18.748,1295,-1.001
03/04/2023 10:29:18.804,1295,-1.001
03/04/2023 10:29:18.860,1295,-1.001
03/04/2023 10:29:18.916,1296,-1.001
03/04/2023 10:29:18.972,1296,-1.001
03/04/2023 10:29:19.028,1296,-1.001
03/04/2023 10:29:19.084,1295,-1.001
03/04/2023 10:29:19.140,1294,-1.001
03/04/2023 10:29:19.196,1294,-1.001
03/04/2023 10:29:19.252,1293,-1.001
03/04/2023 10:29:19.308,1293,-1.001
03/04/2023 10:29:19.364,1292,-1.001
03/04/2023 10:29:19.420,1292,-1.001
03/04/2023 10:29:19.476,1292,-1.001
03/04/2023 10:29:19.532,1291,-1.001
03/04/2023 10:29:19.588,1291,-1.001
03/04/2023 10:29:19.644,1290,-1.001
03/04/2023 10:29:19.700,1290,-1.001
03/04/2023 10:29:19.756,1290,0.995
03/04/2023 10:29:19.812,1290,0.995
03/04/2023 10:29:19.868,1290,0.995
03/04/2023 10:29:19.924,1290,0.995
03/04/2023 10:29:19.980,1290,0.995
03/04/2023 10:29:20.036,1290,0.995
03/04/2023 10:29:20.092,1290,0.995
03/04/2023 10:29:20.148,1290,0.995
03/04/2023 10:29:20.204,1290,0.995
03/04/2023 10:29:20.260,1290,0.995
03/04/2023 10:29:20.316,1290,0.995
03/04/2023 10:29:20.372,1290,0.995
03/04/2023 10:29:20.428,1290,0.995
03/04/2023 10:29:20.484,1291,0.995
03/04/2023 10:29:20.540,1291,0.995
03/04/2023 10:29:20.596,1291,0.995
03/04/2023 10:29:20.652,1291,0.995
03/04/2023 10:29:20.708,1291,0.995
03/04/2023 10:29:20.764,1291,-1.029
03/04/2023 10:29:20.820,1291,-1.029
03/04/2023 10:29:20.876,1291,-1.029
03/04/2023 10:29:20.932,1291,-1.029
03/04/2023 10:29:20.988,1291,-1.029
03/04/2023 10:29:21.044,1291,-1.029
03/04/2023 10:29:21.100,1291,-1.029
03/04/2023 10:29:21.156,1291,-1.029
03/04/2023 10:29:21.212,1291,-1.029
03/04/2023 10:29:21.268,1291,-1.029
03/04/2023 10:29:21.324,1291,-1.029
03/04/2023 10:29:21.380,1291,-1.029
03/04/2023 10:29:21.436,1292,-1.029
03/04/2023 10:29:21.492,1292,-1.029
03/04/2023 10:29:21.548,1292,-1.029
03/04/2023 10:29:21.604,1292,-1.029
03/04/2023 10:29:21.660,1293,-1.029
03/04/2023 10:29:21.716,1293,-1.029
03/04/2023 10:29:21.772,1293,0.992
03/04/2023 10:29:21.828,1292,0.992
03/04/2023 10:29:21.884,1292,0.992
03/04/2023 10:29:21.940,1292,0.992
03/04/2023 10:29:21.996,1292,0.992
03/04/2023 10:29:22.052,1292,0.992
03/04/2023 10:29:22.108,1292,0.992
03/04/2023 10:29:22.164,1292,0.992
03/04/2023 10:29:22.220,1291,0.992
03/04/2023 10:29:22.276,1291,0.992
03/04/2023 10:29:22.332,1291,0.992
03/04/2023 10:29:22.388,1291,0.992
03/04/2023 10:29:22.444,1290,0.992
03/04/2023 10:29:22.500,1290,0.992
03/04/2023 10:29:22.556,1290,0.992
03/04/2023 10:29:22.612,1289,0.992
03/04/2023 10:29:22.668,1289,0.992
03/04/2023 10:29:22.724,1289,0.992
03/04/2023 10:29:22.780,1288,-0.975
03/04/2023 10:29:22.836,1288,-0.975
03/04/2023 10:29:22.892,1288,-0.975
03/04/2023 10:29:22.948,1287,-0.975
03/04/2023 10:29:23.004,1287,-0.975
03/04/2023 10:29:23.060,1287,-0.975
03/04/2023 10:29:23.116,1287,-0.975
03/04/2023 10:29:23.172,1287,-0.975
03/04/2023 10:29:23.228,1287,-0.975
03/04/2023 10:29:23.284,1287,-0.975
03/04/2023 10:29:23.340,1286,-0.975
03/04/2023 10:29:23.396,1286,-0.975
03/04/2023 10:29:23.452,1286,-0.975
03/04/2023 10:29:23.508,1286,0.932
03/04/2023 10:29:23.564,1285,0.932
03/04/2023 10:29:23.620,1285,0.932
03/04/2023 10:29:23.676,1285,0.932
03/04/2023 10:29:23.732,1285,0.932
03/04/2023 10:29:23.788,1285,0.932
03/04/2023 10:29:23.844,1285,0.932
03/04/2023 10:29:23.900,1285,0.932
03/04/2023 10:29:23.956,1285,0.932
03/04/2023 10:29:24.012,1285,0.932
03/04/2023 10:29:24.068,1285,0.932
03/04/2023 10:29:24.124,1285,0.932
03/04/2023 10:29:24.180,1285,0.932
03/04/2023 10:29:24.236,1285,0.932
03/04/2023 10:29:24.292,1285,0.932
03/04/2023 10:29:24.348,1285,0.932
03/04/2023 10:29:24.404,1284,0.932
03/04/2023 10:29:24.460,1284,0.932
03/04/2023 10:29:24.516,1284,-0.988
03/04/2023 10:29:24.572,1284,-0.988
03/04/2023 10:29:24.628,1284,-0.988
03/04/2023 10:29:24.684,1285,-0.988
03/04/2023 10:29:24.740,1285,-0.988
03/04/2023 10:29:24.796,1285,-0.988
03/04/2023 10:29:24.852,1285,-0.988
03/04/2023 10:29:24.908,1285,-0.988
03/04/2023 10:29:24.964,1285,-0.988
03/04/2023 10:29:25.020,1285,-0.988
03/04/2023 10:29:25.076,1285,-0.988
03/04/2023 10:29:25.132,1285,-0.988
03/04/2023 10:29:25.188,1285,-0.988
03/04/2023 10:29:25.244,1285,-0.988
03/04/2023 10:29:25.300,1285,-0.988
03/04/2023 10:29:25.356,1285,-0.988
03/04/2023 10:29:25.412,1286,-0.988
03/04/2023 10:29:25.468,1287,-0.988
03/04/2023 10:29:25.524,1287,0.966
03/04/2023 10:29:25.580,1287,0.966
03/04/2023 10:29:25.636,1287,0.966
03/04/2023 10:29:25.692,1288,0.966
03/04/2023 10:29:25.748,1288,0.966
03/04/2023 10:29:25.804,1288,0.966
03/04/2023 10:29:25.860,1288,0.966
03/04/2023 10:29:25.916,1287,0.966
03/04/2023 10:29:25.972,1287,0.966
03/04/2023 10:29:26.028,1288,0.966
03/04/2023 10:29:26.084,1288,0.966
03/04/2023 10:29:26.140,1288,0.966
03/04/2023 10:29:26.196,1288,0.966
03/04/2023 10:29:26.252,1286,0.966
03/04/2023 10:29:26.308,1286,0.966
03/04/2023 10:29:26.364,1285,0.966
03/04/2023 10:29:26.420,1285,0.966
03/04/2023 10:29:26.476,1285,0.966
03/04/2023 10:29:26.532,1285,-0.957
03/04/2023 10:29:26.588,1284,-0.957
03/04/2023 10:29:26.644,1284,-0.957
03/04/2023 10:29:26.700,1284,-0.957
03/04/2023 10:29:26.756,1284,-0.957
03/04/2023 10:29:26.812,1284,-0.957
03/04/2023 10:29:26.868,1284,-0.957
03/04/2023 10:29:26.924,1284,-0.957
03/04/2023 10:29:26.980,1284,-0.957
03/04/2023 10:29:27.036,1284,-0.957
03/04/2023 10:29:27.092,1283,-0.957
03/04/2023 10:29:27.148,1283,-0.957
03/04/2023 10:29:27.204,1283,-0.957
03/04/2023 10:29:27.260,1283,-0.957
03/04/2023 10:29:27.316,1283,-0.957
03/04/2023 10:29:27.372,1282,-0.957
03/04/2023 10:29:27.428,1282,-0.957
03/04/2023 10:29:27.484,1282,-0.957
03/04/2023 10:29:27.540,1282,0.928
03/04/2023 10:29:27.596,1282,0.928
03/04/2023 10:29:27.652,1281,0.928
03/04/2023 10:29:27.708,1281,0.928
03/04/2023 10:29:27.764,1281,0.928
03/04/2023 10:29:27.820,1281,0.928
03/04/2023 10:29:27.876,1281,0.928
03/04/2023 10:29:27.932,1280,0.928
03/04/2023 10:29:27.988,1280,0.928
03/04/2023 10:29:28.044,1280,0.928
03/04/2023 10:29:28.100,1281,0.928
03/04/2023 10:29:28.156,1281,0.928
03/04/2023 10:29:28.212,1280,0.928
03/04/2023 10:29:28.268,1280,-0.854
03/04/2023 10:29:28.324,1279,-0.854
03/04/2023 10:29:28.380,1279,-0.854
03/04/2023 10:29:28.436,1279,-0.854
03/04/2023 10:29:28.492,1279,-0.854
03/04/2023 10:29:28.548,1278,-0.854
03/04/2023 10:29:28.604,1278,-0.854
03/04/2023 10:29:28.660,1278,-0.854
