Timestamp,HR,BR,Temp,Posture,Activity,Acceleration,Battery,BRAmplitude,ECGAmplitude,ECGNoise,XMin,XPeak,YMin,YPeak,ZMin,ZPeak
03/04/2023 10:23:49.428,67,14.6,-3276.8,-166,0.05,0.12,3.899,23055.000,0.001480,0.000540,0.84,0.96,0.20,0.32,-0.09,0.13
03/04/2023 10:23:50.428,66,14.8,-3276.8,-166,0.05,0.14,3.899,25103.000,0.001460,0.001140,0.84,0.96,0.20,0.30,-0.03,0.16
03/04/2023 10:23:51.428,66,15.0,-3276.8,-166,0.03,0.07,3.899,35423.000,0.001460,0.001620,0.85,0.96,0.15,0.25,0.00,0.12
03/04/2023 10:23:52.428,66,15.0,-3276.8,-168,0.05,0.14,3.899,43109.000,0.001460,0.001680,0.86,0.97,0.07,0.22,0.01,0.15
03/04/2023 10:23:53.428,65,14.4,-3276.8,-170,0.09,0.15,3.899,41606.000,0.001460,0.002200,0.86,1.00,0.01,0.20,0.01,0.13
03/04/2023 10:23:54.428,65,14.0,-3276.8,-170,0.04,0.09,3.899,44154.000,0.001460,0.001780,0.87,0.96,0.16,0.24,-0.02,0.10
03/04/2023 10:23:55.428,64,13.7,-3276.8,-169,0.03,0.06,3.898,49612.000,0.001460,0.001260,0.87,0.96,0.18,0.24,0.01,0.10
03/04/2023 10:23:56.428,64,13.6,-3276.8,-168,0.06,0.14,3.898,53676.000,0.001480,0.000920,0.87,0.95,0.01,0.24,-0.13,0.08
03/04/2023 10:23:57.428,65,13.5,-3276.8,-169,0.07,0.14,3.898,56703.000,0.001480,0.000840,0.86,0.98,0.10,0.36,-0.12,0.13
03/04/2023 10:23:58.428,65,13.5,-3276.8,-169,0.05,0.12,3.898,58957.000,0.001540,0.001180,0.86,1.00,0.12,0.20,0.00,0.14
03/04/2023 10:23:59.428,66,13.4,-3276.8,-168,0.03,0.06,3.898,60307.000,0.001540,0.000840,0.86,0.97,0.16,0.25,0.00,0.09
03/04/2023 10:24:00.428,65,13.0,-3276.8,-167,0.03,0.07,3.898,53059.000,0.001500,0.000540,0.87,0.95,0.19,0.26,-0.03,0.07
03/04/2023 10:24:01.428,66,12.7,-3276.8,-167,0.01,0.06,3.898,54650.000,0.001500,0.000400,0.86,0.96,0.19,0.25,-0.03,0.07
03/04/2023 10:24:02.428,66,12.6,-3276.8,-166,0.07,0.16,3.898,55583.000,0.001460,0.000380,0.80,0.97,0.19,0.39,-0.14,0.13
03/04/2023 10:24:03.428,66,12.5,-3276.8,166,0.09,0.13,3.898,53648.000,0.001460,0.000400,0.84,0.96,0.19,0.28,-0.14,0.06
03/04/2023 10:24:04.428,66,13.1,-3276.8,-166,0.12,0.16,3.898,56643.000,0.001440,0.000300,0.81,1.01,0.09,0.31,-0.07,0.20
03/04/2023 10:24:05.428,65,13.6,-3276.8,167,0.10,0.19,3.898,58299.000,0.001440,0.000320,0.83,1.08,0.04,0.24,-0.14,0.10
03/04/2023 10:24:06.428,65,13.8,-3276.8,168,0.10,0.20,3.898,60146.000,0.001400,0.000500,0.80,1.12,0.06,0.27,-0.14,0.10
03/04/2023 10:24:07.428,66,14.0,-3276.8,168,0.08,0.24,3.898,61522.000,0.001400,0.000380,0.83,1.16,0.02,0.28,-0.14,0.08
03/04/2023 10:24:08.428,67,14.1,-3276.8,169,0.10,0.21,3.898,62546.000,0.001320,0.000260,0.79,1.13,0.04,0.27,-0.14,0.12
03/04/2023 10:24:09.428,69,14.2,-3276.8,169,0.13,0.31,3.898,63309.000,0.001320,0.000860,0.79,1.25,0.09,0.36,-0.13,0.19
03/04/2023 10:24:10.428,69,13.4,-3276.8,168,0.10,0.27,3.898,63877.000,0.001340,0.001000,0.74,1.19,0.00,0.28,-0.24,0.18
03/04/2023 10:24:11.428,69,13.2,-3276.8,169,0.33,0.45,3.898,64300.000,0.001340,0.001040,0.78,0.92,-0.16,0.02,-0.50,-0.20
03/04/2023 10:24:12.428,69,13.1,-3276.8,167,0.13,0.15,3.898,64615.000,0.001260,0.000860,0.83,0.95,0.00,0.27,-0.28,-0.10
03/04/2023 10:24:13.428,69,13.1,-3276.8,165,0.17,0.24,3.898,56498.000,0.001260,0.000720,0.79,0.98,0.22,0.42,-0.18,0.07
03/04/2023 10:24:14.428,68,13.3,-3276.8,164,0.12,0.22,3.898,47280.000,0.001240,0.000600,0.77,1.09,0.20,0.40,-0.13,0.13
03/04/2023 10:24:15.428,69,13.6,-3276.8,162,0.14,0.26,3.898,51939.000,0.001240,0.000580,0.78,1.04,0.21,0.46,-0.14,0.19
03/04/2023 10:24:16.428,70,13.8,-3276.8,162,0.10,0.28,3.898,55409.000,0.001160,0.001620,0.69,1.20,0.22,0.38,-0.15,0.15
03/04/2023 10:24:17.428,70,13.9,-3276.8,162,0.07,0.25,3.898,53577.000,0.001160,0.001360,0.75,1.15,0.21,0.42,-0.14,0.08
03/04/2023 10:24:18.428,70,15.0,-3276.8,161,0.10,0.18,3.898,52567.000,0.001100,0.001000,0.78,1.04,0.16,0.40,-0.15,0.14
03/04/2023 10:24:19.428,70,15.6,-3276.8,162,0.09,0.13,3.898,42042.000,0.001100,0.000680,0.83,1.00,0.21,0.38,-0.14,0.01
03/04/2023 10:24:20.428,70,16.0,-3276.8,162,0.06,0.14,3.897,37065.000,0.001080,0.000820,0.80,1.01,0.19,0.38,-0.19,-0.01
03/04/2023 10:24:21.428,70,16.3,-3276.8,164,0.11,0.20,3.897,33726.000,0.001080,0.000640,0.78,1.07,0.14,0.32,-0.14,0.12
03/04/2023 10:24:22.428,71,16.5,-3276.8,164,0.10,0.16,3.897,35108.000,0.001040,0.000480,0.83,1.06,0.14,0.30,-0.22,-0.06
03/04/2023 10:24:23.428,72,16.6,-3276.8,165,0.05,0.16,3.897,30435.000,0.001040,0.000340,0.83,1.06,0.14,0.30,-0.22,-0.06
03/04/2023 10:24:24.428,76,17.5,-3276.8,166,0.06,0.10,3.897,30523.000,0.001100,0.000280,0.83,0.96,0.20,0.28,-0.18,0.02
03/04/2023 10:24:25.428,76,18.8,-3276.8,164,0.05,0.12,3.897,26604.000,0.001100,0.000220,0.85,0.93,0.21,0.28,-0.06,0.06
03/04/2023 10:24:26.428,76,19.5,-3276.8,163,0.03,0.09,3.897,35691.000,0.001100,0.000360,0.85,0.93,0.22,0.31,-0.04,0.07
03/04/2023 10:24:27.428,73,19.8,-3276.8,162,0.05,0.10,3.897,43308.000,0.001100,0.000400,0.80,0.98,0.22,0.34,-0.06,0.08
03/04/2023 10:24:28.428,74,20.0,-3276.8,162,0.04,0.10,3.897,42432.000,0.001100,0.000400,0.81,0.93,0.22,0.39,-0.06,0.09
03/04/2023 10:24:29.428,71,20.0,-3276.8,164,0.04,0.08,3.897,42467.000,0.001100,0.000340,0.85,0.95,0.21,0.30,-0.04,0.02
03/04/2023 10:24:30.428,70,19.9,-3276.8,-164,0.05,0.15,3.897,39657.000,0.001140,0.000580,0.74,1.01,0.21,0.34,-0.04,0.09
03/04/2023 10:24:31.428,70,19.9,-3276.8,-163,0.05,0.08,3.897,30939.000,0.001140,0.004240,0.83,0.97,0.18,0.32,-0.04,0.09
03/04/2023 10:24:32.428,70,19.8,-3276.8,-162,0.04,0.12,3.897,25251.000,0.001180,0.002400,0.84,0.93,0.21,0.38,-0.06,0.14
03/04/2023 10:24:33.428,70,19.8,-3276.8,-163,0.02,0.08,3.897,20439.000,0.001180,0.001580,0.84,0.93,0.22,0.31,-0.02,0.12
03/04/2023 10:24:34.428,71,19.5,-3276.8,-164,0.03,0.06,3.897,24458.000,0.001180,0.000880,0.84,0.92,0.21,0.31,-0.02,0.08
03/04/2023 10:24:35.428,72,18.9,-3276.8,-165,0.03,0.07,3.897,29868.000,0.001180,0.000540,0.85,0.95,0.21,0.27,0.00,0.12
03/04/2023 10:24:36.428,71,18.6,-3276.8,-163,0.03,0.07,3.897,35648.000,0.001180,0.000440,0.81,0.95,0.21,0.32,0.00,0.12
03/04/2023 10:24:37.428,76,18.4,-3276.8,-164,0.05,0.12,3.897,39473.000,0.001180,0.000360,0.79,1.00,0.20,0.36,-0.06,0.12
03/04/2023 10:24:38.428,80,18.3,-3276.8,-162,0.05,0.10,3.897,41724.000,0.001240,0.000660,0.84,0.98,0.20,0.32,-0.04,0.13
03/04/2023 10:24:39.428,79,18.2,-3276.8,-162,0.06,0.13,3.897,38448.000,0.001240,0.001760,0.78,0.96,0.21,0.42,-0.08,0.13
03/04/2023 10:24:40.428,79,18.0,-3276.8,-162,0.06,0.13,3.897,31273.000,0.001200,0.001700,0.81,0.97,0.24,0.36,-0.04,0.15
03/04/2023 10:24:41.428,77,17.1,-3276.8,-162,0.07,0.16,3.897,30438.000,0.001200,0.001460,0.81,0.96,0.21,0.38,-0.04,0.21
03/04/2023 10:24:42.428,77,16.6,-3276.8,-163,0.08,0.13,3.897,31016.000,0.001200,0.001980,0.84,0.95,0.21,0.28,0.04,0.21
03/04/2023 10:24:43.428,76,16.3,-3276.8,-163,0.07,0.16,3.897,39827.000,0.001200,0.003360,0.81,1.01,0.10,0.31,-0.02,0.22
03/04/2023 10:24:44.428,76,16.2,-3276.8,-166,0.08,0.16,3.897,46389.000,0.001200,0.003060,0.77,0.96,0.18,0.37,-0.09,0.15
03/04/2023 10:24:45.428,76,16.1,-3276.8,-165,0.09,0.19,3.897,51275.000,0.001200,0.002640,0.74,1.03,0.14,0.34,-0.03,0.20
03/04/2023 10:24:46.428,76,16.0,-3276.8,-166,0.11,0.16,3.896,54915.000,0.001160,0.001760,0.75,0.98,0.16,0.37,-0.13,0.12
03/04/2023 10:24:47.428,75,15.1,-3276.8,166,0.04,0.18,3.896,56036.000,0.001160,0.001100,0.85,0.97,0.18,0.27,-0.14,0.01
03/04/2023 10:24:48.428,75,14.4,-3276.8,-166,0.03,0.07,3.896,58461.000,0.001200,0.000760,0.87,0.95,0.21,0.28,-0.02,0.08
03/04/2023 10:24:49.428,75,13.9,-3276.8,-166,0.02,0.07,3.896,60266.000,0.001200,0.000640,0.87,0.96,0.19,0.25,-0.01,0.09
03/04/2023 10:24:50.428,76,13.7,-3276.8,-166,0.01,0.07,3.896,61611.000,0.001220,0.000520,0.86,0.98,0.19,0.26,-0.04,0.06
03/04/2023 10:24:51.428,78,13.5,-3276.8,-166,0.01,0.03,3.896,62612.000,0.001220,0.000360,0.86,0.93,0.20,0.25,-0.02,0.04
03/04/2023 10:24:52.428,77,13.4,-3276.8,-166,0.02,0.04,3.896,63358.000,0.001180,0.000700,0.87,0.95,0.19,0.25,-0.03,0.06
03/04/2023 10:24:53.428,77,12.7,-3276.8,-167,0.02,0.06,3.896,63914.000,0.001180,0.000660,0.85,0.96,0.19,0.24,0.00,0.09
03/04/2023 10:24:54.428,75,12.1,-3276.8,-167,0.03,0.10,3.896,64327.000,0.001240,0.000580,0.89,0.95,0.15,0.38,-0.01,0.09
03/04/2023 10:24:55.428,72,11.7,-3276.8,-168,0.04,0.08,3.896,64635.000,0.001240,0.000500,0.84,1.00,0.12,0.22,-0.06,0.13
03/04/2023 10:24:56.428,70,11.5,-3276.8,-167,0.02,0.06,3.896,57625.000,0.001220,0.000340,0.86,0.97,0.16,0.24,-0.03,0.09
03/04/2023 10:24:57.428,66,11.4,-3276.8,-168,0.02,0.06,3.896,46547.000,0.001220,0.000260,0.87,0.96,0.18,0.22,0.01,0.09
03/04/2023 10:24:58.428,64,11.3,-3276.8,-168,0.02,0.06,3.896,36714.000,0.001220,0.000160,0.89,0.96,0.14,0.22,0.00,0.10
03/04/2023 10:24:59.428,66,11.1,-3276.8,-168,0.02,0.10,3.896,38645.000,0.001220,0.000120,0.87,0.95,0.16,0.37,0.01,0.09
03/04/2023 10:25:00.428,65,10.7,-3276.8,-169,0.02,0.06,3.896,45508.000,0.001220,0.000160,0.87,0.96,0.10,0.21,0.02,0.09
03/04/2023 10:25:01.428,66,10.4,-3276.8,-169,0.03,0.07,3.896,50620.000,0.001220,0.000660,0.89,0.95,0.13,0.20,-0.02,0.09
03/04/2023 10:25:02.428,65,10.2,-3276.8,-168,0.03,0.08,3.896,54427.000,0.001200,0.000540,0.87,0.97,0.14,0.24,-0.01,0.14
03/04/2023 10:25:03.428,65,10.1,-3276.8,-167,0.03,0.08,3.896,57154.000,0.001200,0.000340,0.87,0.93,0.18,0.26,-0.03,0.09
03/04/2023 10:25:04.428,65,10.1,-3276.8,-166,0.03,0.04,3.896,52069.000,0.001180,0.000220,0.86,0.93,0.21,0.25,0.01,0.09
03/04/2023 10:25:05.428,64,10.0,-3276.8,-166,0.07,0.12,3.896,50679.000,0.001180,0.000340,0.87,0.95,0.19,0.25,-0.09,0.14
03/04/2023 10:25:06.428,63,9.9,-3276.8,166,0.08,0.14,3.896,42188.000,0.001140,0.000280,0.86,0.97,0.19,0.24,-0.15,-0.03
03/04/2023 10:25:07.428,63,9.8,-3276.8,166,0.03,0.08,3.896,34209.000,0.001140,0.000220,0.85,0.95,0.19,0.26,-0.06,0.07
03/04/2023 10:25:08.428,64,10.2,-3276.8,166,0.03,0.07,3.896,33408.000,0.001100,0.000140,0.87,0.95,0.19,0.25,-0.07,0.06
03/04/2023 10:25:09.428,64,10.5,-3276.8,-166,0.02,0.06,3.896,30109.000,0.001100,0.000140,0.87,0.95,0.19,0.25,-0.02,0.06
03/04/2023 10:25:10.428,65,10.7,-3276.8,-166,0.02,0.04,3.896,30640.000,0.001100,0.000100,0.86,0.95,0.21,0.27,-0.01,0.07
03/04/2023 10:25:11.428,66,11.4,-3276.8,-166,0.02,0.08,3.895,26183.000,0.001100,0.000380,0.81,0.93,0.21,0.28,-0.02,0.07
03/04/2023 10:25:12.428,68,12.4,-3276.8,-166,0.02,0.06,3.895,21647.000,0.001100,0.000280,0.85,0.95,0.21,0.30,-0.04,0.08
03/04/2023 10:25:13.428,65,13.6,-3276.8,-165,0.03,0.09,3.895,22206.000,0.001100,0.000200,0.84,0.96,0.20,0.30,-0.03,0.12
03/04/2023 10:25:14.428,63,14.3,-3276.8,-166,0.04,0.08,3.895,27343.000,0.001100,0.000320,0.84,0.96,0.19,0.33,-0.06,0.06
03/04/2023 10:25:15.428,61,14.7,-3276.8,-167,0.04,0.12,3.895,27898.000,0.001100,0.000860,0.84,0.96,0.14,0.21,-0.01,0.13
03/04/2023 10:25:16.428,59,15.0,-3276.8,-168,0.03,0.08,3.895,25935.000,0.001100,0.000500,0.87,0.97,0.12,0.21,-0.02,0.12
03/04/2023 10:25:17.428,59,15.1,-3276.8,-168,0.01,0.06,3.895,21059.000,0.001100,0.000320,0.89,0.98,0.14,0.21,-0.01,0.07
03/04/2023 10:25:18.428,60,15.2,-3276.8,-168,0.02,0.04,3.895,18828.000,0.001100,0.000180,0.87,0.96,0.18,0.24,0.00,0.08
03/04/2023 10:25:19.428,61,15.3,-3276.8,-168,0.04,0.08,3.895,25560.000,0.001100,0.000180,0.85,0.97,0.15,0.22,0.00,0.13
03/04/2023 10:25:20.428,63,15.3,-3276.8,168,0.13,0.19,3.895,30203.000,0.001120,0.000240,0.85,0.97,0.03,0.27,-0.18,0.01
03/04/2023 10:25:21.428,64,15.4,-3276.8,-166,0.08,0.16,3.895,32355.000,0.001120,0.000240,0.84,0.96,0.20,0.34,-0.08,0.14
03/04/2023 10:25:22.428,65,15.4,-3276.8,166,0.09,0.12,3.895,38148.000,0.001120,0.000200,0.79,0.97,0.19,0.33,-0.14,0.12
03/04/2023 10:25:23.428,66,15.4,-3276.8,166,0.09,0.19,3.895,37314.000,0.001120,0.000320,0.81,1.06,0.18,0.27,-0.14,0.15
03/04/2023 10:25:24.428,67,15.4,-3276.8,168,0.14,0.20,3.895,36058.000,0.001120,0.000440,0.79,1.03,0.02,0.26,-0.14,0.19
03/04/2023 10:25:25.428,67,15.3,-3276.8,-168,0.08,0.16,3.895,28626.000,0.001120,0.000320,0.78,1.08,0.13,0.25,-0.13,0.15
03/04/2023 10:25:26.428,68,15.3,-3276.8,168,0.09,0.15,3.895,27611.000,0.001120,0.000260,0.79,1.02,0.09,0.28,-0.14,0.13
03/04/2023 10:25:27.428,70,15.5,-3276.8,168,0.09,0.16,3.895,24664.000,0.001120,0.000280,0.81,1.06,0.14,0.30,-0.08,0.12
03/04/2023 10:25:28.428,71,15.6,-3276.8,167,0.08,0.15,3.895,30570.000,0.001100,0.000280,0.78,1.07,0.09,0.27,-0.13,0.04
03/04/2023 10:25:29.428,71,15.7,-3276.8,166,0.10,0.19,3.895,38842.000,0.001100,0.000480,0.73,1.04,0.18,0.34,-0.09,0.10
03/04/2023 10:25:30.428,69,15.7,-3276.8,166,0.09,0.20,3.895,41110.000,0.001120,0.000340,0.78,1.06,0.13,0.30,-0.12,0.15
03/04/2023 10:25:31.428,65,15.5,-3276.8,166,0.10,0.19,3.895,41051.000,0.001120,0.000280,0.75,1.09,0.14,0.25,-0.13,0.14
03/04/2023 10:25:32.428,65,15.3,-3276.8,166,0.08,0.14,3.895,40347.000,0.001100,0.000180,0.80,1.02,0.16,0.31,-0.12,0.10
03/04/2023 10:25:33.428,66,15.2,-3276.8,167,0.07,0.14,3.895,41521.000,0.001100,0.000160,0.81,1.02,0.09,0.30,-0.13,0.04
03/04/2023 10:25:34.428,67,15.2,-3276.8,166,0.09,0.18,3.895,44779.000,0.001060,0.000220,0.78,1.00,0.14,0.34,-0.13,0.15
03/04/2023 10:25:35.428,68,15.1,-3276.8,-165,0.09,0.16,3.895,40070.000,0.001060,0.000200,0.80,0.95,0.21,0.31,0.06,0.16
03/04/2023 10:25:36.428,67,14.4,-3276.8,-166,0.09,0.16,3.895,32467.000,0.001060,0.000180,0.81,1.00,0.12,0.30,-0.14,0.08
03/04/2023 10:25:37.428,68,13.7,-3276.8,-166,0.12,0.22,3.895,24865.000,0.001060,0.000160,0.77,1.09,0.14,0.37,-0.14,0.20
03/04/2023 10:25:38.428,70,13.4,-3276.8,-165,0.11,0.28,3.895,21392.000,0.001040,0.000240,0.79,1.19,0.21,0.37,-0.12,0.20
03/04/2023 10:25:39.428,71,13.2,-3276.8,165,0.13,0.20,3.895,21187.000,0.001040,0.000400,0.74,1.06,0.16,0.32,-0.15,0.08
03/04/2023 10:25:40.428,70,13.1,-3276.8,165,0.11,0.26,3.895,17957.000,0.001080,0.000540,0.69,1.08,0.09,0.34,-0.14,0.16
03/04/2023 10:25:41.428,70,13.0,-3276.8,166,0.13,0.30,3.895,16591.000,0.001080,0.000380,0.72,1.15,0.13,0.34,-0.14,0.20
03/04/2023 10:25:42.428,70,12.9,-3276.8,166,0.11,0.22,3.895,16528.000,0.001020,0.000340,0.73,1.14,0.08,0.30,-0.13,0.12
03/04/2023 10:25:43.428,71,12.9,-3276.8,-166,0.12,0.22,3.895,28687.000,0.001020,0.000340,0.77,1.08,0.12,0.32,-0.09,0.21
03/04/2023 10:25:44.428,72,12.9,-3276.8,166,0.09,0.16,3.895,35999.000,0.000980,0.000560,0.77,1.01,0.14,0.26,-0.12,0.13
03/04/2023 10:25:45.428,79,12.8,-3276.8,167,0.09,0.16,3.895,31591.000,0.000980,0.000420,0.79,1.07,0.10,0.30,-0.19,0.14
03/04/2023 10:25:46.428,86,12.2,-3276.8,167,0.09,0.14,3.895,25498.000,0.000940,0.000260,0.79,1.03,0.08,0.28,-0.14,0.09
03/04/2023 10:25:47.428,88,11.8,-3276.8,166,0.10,0.16,3.895,29587.000,0.000940,0.000220,0.78,1.00,0.19,0.33,-0.13,0.14
03/04/2023 10:25:48.428,88,11.6,-3276.8,166,0.08,0.20,3.895,23100.000,0.000940,0.000140,0.78,1.04,0.15,0.32,-0.12,0.15
03/04/2023 10:25:49.428,85,11.5,-3276.8,166,0.09,0.19,3.895,18472.000,0.000940,0.000120,0.75,1.04,0.10,0.33,-0.14,0.12
03/04/2023 10:25:50.428,84,11.4,-3276.8,-164,0.12,0.19,3.894,17902.000,0.000960,0.000160,0.75,1.01,0.22,0.33,-0.04,0.22
03/04/2023 10:25:51.428,82,11.5,-3276.8,-165,0.13,0.18,3.894,20946.000,0.000960,0.000160,0.84,0.96,0.15,0.28,-0.14,0.20
03/04/2023 10:25:52.428,80,11.6,-3276.8,166,0.09,0.12,3.894,23124.000,0.001420,0.000120,0.83,0.95,0.18,0.24,-0.16,-0.07
03/04/2023 10:25:53.428,79,11.6,-3276.8,165,0.07,0.21,3.894,21339.000,0.001420,0.000140,0.81,0.97,0.20,0.31,-0.21,0.13
03/04/2023 10:25:54.428,82,11.5,-3276.8,165,0.13,0.21,3.894,26174.000,0.001280,0.000140,0.81,1.00,0.19,0.33,-0.15,0.16
03/04/2023 10:25:55.428,82,11.3,-3276.8,165,0.08,0.16,3.894,26870.000,0.001280,0.000180,0.85,0.98,0.20,0.27,-0.16,0.10
03/04/2023 10:25:56.428,79,11.2,-3276.8,165,0.09,0.15,3.894,22598.000,0.001480,0.000360,0.78,1.00,0.19,0.31,-0.09,0.12
03/04/2023 10:25:57.428,77,11.1,-3276.8,166,0.06,0.13,3.894,20976.000,0.001480,0.000280,0.81,0.97,0.19,0.28,-0.16,0.03
03/04/2023 10:25:58.428,77,11.1,-3276.8,166,0.08,0.14,3.894,20499.000,0.001580,0.000240,0.85,0.96,0.21,0.28,0.01,0.12
03/04/2023 10:25:59.428,77,11.1,-3276.8,-164,0.05,0.07,3.894,20670.000,0.001580,0.000180,0.84,0.92,0.21,0.33,-0.01,0.09
03/04/2023 10:26:00.428,76,11.3,-3276.8,-163,0.04,0.07,3.894,24706.000,0.001500,0.000100,0.84,0.91,0.26,0.33,0.02,0.12
03/04/2023 10:26:01.428,73,11.7,-3276.8,-162,0.03,0.07,3.894,26198.000,0.001500,0.000100,0.84,0.92,0.24,0.32,0.03,0.13
03/04/2023 10:26:02.428,69,11.9,-3276.8,-163,0.04,0.13,3.894,28975.000,0.001420,0.000080,0.85,0.95,0.20,0.30,-0.07,0.16
03/04/2023 10:26:03.428,71,12.1,-3276.8,165,0.13,0.19,3.894,30830.000,0.001420,0.000060,0.83,0.95,0.19,0.26,-0.21,-0.06
03/04/2023 10:26:04.428,70,12.1,-3276.8,166,0.11,0.19,3.894,32934.000,0.001400,0.000100,0.83,0.95,0.19,0.26,-0.21,-0.06
03/04/2023 10:26:05.428,73,12.2,-3276.8,-165,0.13,0.18,3.894,33122.000,0.001400,0.000080,0.81,0.97,0.21,0.31,-0.19,0.16
03/04/2023 10:26:06.428,72,12.2,-3276.8,166,0.12,0.22,3.894,30251.000,0.001420,0.000120,0.79,1.04,0.08,0.32,-0.16,0.16
03/04/2023 10:26:07.428,70,12.3,-3276.8,-166,0.13,0.19,3.894,27631.000,0.001420,0.000120,0.77,1.06,0.13,0.32,-0.14,0.16
03/04/2023 10:26:08.428,66,12.8,-3276.8,-166,0.11,0.19,3.894,25886.000,0.001340,0.000120,0.84,0.98,0.15,0.25,-0.02,0.20
03/04/2023 10:26:09.428,65,13.9,-3276.8,166,0.05,0.18,3.894,23138.000,0.001340,0.000100,0.80,0.98,0.20,0.27,-0.14,-0.03
03/04/2023 10:26:10.428,66,14.9,-3276.8,166,0.02,0.08,3.894,19054.000,0.001300,0.000100,0.86,0.92,0.21,0.27,-0.09,-0.01
03/04/2023 10:26:11.428,67,15.9,-3276.8,165,0.05,0.07,3.894,21526.000,0.001300,0.000080,0.86,0.93,0.21,0.26,-0.13,-0.03
03/04/2023 10:26:12.428,69,16.6,-3276.8,166,0.09,0.21,3.894,20472.000,0.001460,0.000080,0.84,1.03,0.20,0.26,-0.15,0.15
03/04/2023 10:26:13.428,74,17.5,-3276.8,166,0.07,0.18,3.894,22313.000,0.001460,0.000100,0.86,0.96,0.20,0.27,-0.14,0.10
03/04/2023 10:26:14.428,71,18.3,-3276.8,-168,0.19,0.24,3.894,23208.000,0.001400,0.000140,0.80,1.03,0.15,0.24,-0.16,0.22
03/04/2023 10:26:15.428,72,18.8,-3276.8,168,0.12,0.32,3.894,19722.000,0.001400,0.000280,0.73,1.19,0.02,0.30,-0.15,0.25
03/04/2023 10:26:16.428,72,18.9,-3276.8,167,0.12,0.31,3.894,22625.000,0.001360,0.000300,0.69,1.21,-0.01,0.31,-0.18,0.13
03/04/2023 10:26:17.428,71,18.9,-3276.8,166,0.12,0.22,3.894,21277.000,0.001360,0.000320,0.80,1.16,0.18,0.33,-0.14,0.12
03/04/2023 10:26:18.428,70,18.9,-3276.8,166,0.10,0.22,3.894,18584.000,0.001300,0.000280,0.78,1.13,0.01,0.34,-0.14,0.07
03/04/2023 10:26:19.428,69,18.9,-3276.8,166,0.11,0.36,3.894,18393.000,0.001300,0.000260,0.77,1.28,0.04,0.34,-0.12,0.18
03/04/2023 10:26:20.428,69,18.9,-3276.8,166,0.14,0.31,3.894,18281.000,0.001260,0.000220,0.75,1.22,0.07,0.36,-0.10,0.21
03/04/2023 10:26:21.428,73,20.2,-3276.8,166,0.10,0.37,3.894,15158.000,0.001260,0.000260,0.65,1.30,0.03,0.36,-0.12,0.08
03/04/2023 10:26:22.428,75,21.2,-3276.8,164,0.11,0.28,3.894,12229.000,0.001380,0.000320,0.67,1.16,0.12,0.37,-0.10,0.20
03/04/2023 10:26:23.428,75,21.8,-3276.8,-162,0.12,0.18,3.894,10158.000,0.001380,0.000740,0.72,1.02,0.18,0.39,-0.10,0.18
03/04/2023 10:26:24.428,80,22.6,-3276.8,-163,0.08,0.18,3.894,9636.000,0.001360,0.000540,0.81,0.96,0.24,0.42,0.01,0.15
03/04/2023 10:26:25.428,84,23.0,-3276.8,164,0.11,0.18,3.894,9563.000,0.001360,0.000740,0.84,0.97,0.19,0.27,-0.15,0.02
03/04/2023 10:26:26.428,87,23.3,-3276.8,165,0.18,0.37,3.894,13740.000,0.001300,0.000700,0.79,1.03,0.21,0.36,-0.27,0.32
03/04/2023 10:26:27.428,88,23.5,-3276.8,-166,0.09,0.27,3.894,13039.000,0.001300,0.000460,0.81,0.96,0.18,0.27,-0.02,0.22
03/04/2023 10:26:28.428,88,23.6,-3276.8,-168,0.07,0.14,3.893,14779.000,0.001300,0.000460,0.84,0.97,0.15,0.24,0.04,0.20
03/04/2023 10:26:29.428,88,23.7,-3276.8,167,0.17,0.25,3.893,15686.000,0.001300,0.000640,0.74,1.08,0.03,0.31,-0.16,0.10
03/04/2023 10:26:30.428,84,23.7,-3276.8,-167,0.07,0.24,3.893,23159.000,0.001300,0.000440,0.85,1.14,0.04,0.32,-0.24,0.15
03/04/2023 10:26:31.428,79,23.7,-3276.8,166,0.06,0.15,3.893,19739.000,0.001300,0.000320,0.84,0.96,0.21,0.31,-0.08,0.16
03/04/2023 10:26:32.428,82,21.8,-3276.8,164,0.04,0.08,3.893,16293.000,0.001260,0.000220,0.84,0.95,0.22,0.34,-0.06,0.03
03/04/2023 10:26:33.428,87,20.7,-3276.8,-163,0.09,0.13,3.893,15790.000,0.001260,0.000200,0.84,0.93,0.24,0.32,-0.04,0.14
03/04/2023 10:26:34.428,89,20.1,-3276.8,163,0.09,0.16,3.893,15227.000,0.001240,0.000280,0.79,0.93,0.21,0.37,-0.13,0.19
03/04/2023 10:26:35.428,88,19.7,-3276.8,-163,0.10,0.20,3.893,15719.000,0.001240,0.000320,0.77,1.04,0.18,0.38,-0.14,0.21
03/04/2023 10:26:36.428,86,19.5,-3276.8,162,0.10,0.20,3.893,12433.000,0.001160,0.000360,0.77,1.10,0.19,0.36,-0.14,0.04
03/04/2023 10:26:37.428,84,19.2,-3276.8,-162,0.10,0.20,3.893,10630.000,0.001160,0.000340,0.75,0.93,0.22,0.31,-0.03,0.20
03/04/2023 10:26:38.428,83,18.9,-3276.8,-163,0.09,0.22,3.893,10333.000,0.001680,0.000280,0.77,1.07,0.21,0.32,-0.14,0.19
